"","TNF","IFNG","Donor","timepoint","quadrant"
"3694",950.884460449219,562.613464355469,"D2","2h","TNF_single_producer"
"3695",956.261596679688,603.542602539062,"D2","2h","TNF_single_producer"
"3696",4199.14501953125,676.930297851562,"D2","2h","TNF_single_producer"
"3697",2958.67041015625,1043.03295898438,"D2","2h","TNF_single_producer"
"3698",1242.30554199219,854.070373535156,"D2","2h","TNF_single_producer"
"3699",758.921752929688,1036.44970703125,"D2","2h","TNF_single_producer"
"3700",2935.25317382812,505.117614746094,"D2","2h","TNF_single_producer"
"3701",998.291320800781,538.828063964844,"D2","2h","TNF_single_producer"
"3702",711.432250976562,623.552673339844,"D2","2h","TNF_single_producer"
"3703",1476.46057128906,850.458129882812,"D2","2h","TNF_single_producer"
"3704",2186.7001953125,430.604705810547,"D2","2h","TNF_single_producer"
"3705",731.920227050781,657.3095703125,"D2","2h","TNF_single_producer"
"3706",757.35498046875,933.310974121094,"D2","2h","TNF_single_producer"
"3707",1233.38806152344,285.311187744141,"D2","2h","TNF_single_producer"
"3708",751.787109375,719.471984863281,"D2","2h","TNF_single_producer"
"3709",776.171447753906,364.916687011719,"D2","2h","TNF_single_producer"
"3710",1115.61840820312,818.426635742188,"D2","2h","TNF_single_producer"
"3711",1371.11389160156,616.604675292969,"D2","2h","TNF_single_producer"
"3712",2128.236328125,912.079223632812,"D2","2h","TNF_single_producer"
"3713",675.876525878906,603.357849121094,"D2","2h","TNF_single_producer"
"3714",6504.248046875,396.318725585938,"D2","2h","TNF_single_producer"
"3715",657.818176269531,462.0390625,"D2","2h","TNF_single_producer"
"3716",1594.41137695312,640.089599609375,"D2","2h","TNF_single_producer"
"3717",684.761413574219,372.437530517578,"D2","2h","TNF_single_producer"
"3718",5154.88671875,733.516662597656,"D2","2h","TNF_single_producer"
"3719",655.845275878906,566.613952636719,"D2","2h","TNF_single_producer"
"3720",714.918762207031,435.652740478516,"D2","2h","TNF_single_producer"
"3721",1656.08374023438,412.965393066406,"D2","2h","TNF_single_producer"
"3722",1416.52185058594,783.7255859375,"D2","2h","TNF_single_producer"
"3723",963.702270507812,440.266174316406,"D2","2h","TNF_single_producer"
"3724",819.827209472656,737.066711425781,"D2","2h","TNF_single_producer"
"3725",1149.19506835938,510.688873291016,"D2","2h","TNF_single_producer"
"3726",726.228149414062,395.381072998047,"D2","2h","TNF_single_producer"
"3727",6397.01123046875,989.640502929688,"D2","2h","TNF_single_producer"
"3728",4570.01611328125,652.975769042969,"D2","2h","TNF_single_producer"
"3729",655.230712890625,751.851684570312,"D2","2h","TNF_single_producer"
"3730",696.020446777344,640.944030761719,"D2","2h","TNF_single_producer"
"3731",690.52001953125,512.121032714844,"D2","2h","TNF_single_producer"
"3732",1716.68310546875,682.575561523438,"D2","2h","TNF_single_producer"
"3733",639.094543457031,711.188537597656,"D2","2h","TNF_single_producer"
"3734",13063.1025390625,1081.1669921875,"D2","2h","TNF_single_producer"
"3735",694.075927734375,187.912811279297,"D2","2h","TNF_single_producer"
"3736",1833.9921875,723.826293945312,"D2","2h","TNF_single_producer"
"3737",913.594604492188,1013.34027099609,"D2","2h","TNF_single_producer"
"3738",898.021545410156,532.848022460938,"D2","2h","TNF_single_producer"
"3739",897.720153808594,905.558532714844,"D2","2h","TNF_single_producer"
"3740",824.05615234375,759.23046875,"D2","2h","TNF_single_producer"
"3741",641.367248535156,650.761352539062,"D2","2h","TNF_single_producer"
"3742",1237.70874023438,428.986938476562,"D2","2h","TNF_single_producer"
"3743",734.483215332031,402.261260986328,"D2","2h","TNF_single_producer"
"3744",1790.32641601562,383.7802734375,"D2","2h","TNF_single_producer"
"3745",672.735717773438,504.680114746094,"D2","2h","TNF_single_producer"
"3746",853.913330078125,282.033813476562,"D2","2h","TNF_single_producer"
"3747",699.231567382812,265.943420410156,"D2","2h","TNF_single_producer"
"3748",976.1396484375,323.40234375,"D2","2h","TNF_single_producer"
"3749",697.462951660156,880.699768066406,"D2","2h","TNF_single_producer"
"3750",6409.35205078125,580.802185058594,"D2","2h","TNF_single_producer"
"3751",687.046875,843.009460449219,"D2","2h","TNF_single_producer"
"3752",640.427062988281,557.670471191406,"D2","2h","TNF_single_producer"
"3753",8905.68359375,806.923034667969,"D2","2h","TNF_single_producer"
"3754",682.161376953125,288.417724609375,"D2","2h","TNF_single_producer"
"3755",627.860595703125,559.577087402344,"D2","2h","TNF_single_producer"
"3756",921.843017578125,240.291168212891,"D2","2h","TNF_single_producer"
"3757",2536.34790039062,414.487365722656,"D2","2h","TNF_single_producer"
"3758",750.912231445312,328.313079833984,"D2","2h","TNF_single_producer"
"3759",574.261047363281,528.590026855469,"D2","2h","TNF_single_producer"
"3760",1234.11901855469,618.524291992188,"D2","2h","TNF_single_producer"
"3761",705.053833007812,333.780609130859,"D2","2h","TNF_single_producer"
"3762",1179.46533203125,650.275146484375,"D2","2h","TNF_single_producer"
"3763",790.582336425781,342.046478271484,"D2","2h","TNF_single_producer"
"3764",763.545471191406,731.374694824219,"D2","2h","TNF_single_producer"
"3765",997.766967773438,927.166870117188,"D2","2h","TNF_single_producer"
"3766",1109.25866699219,878.49462890625,"D2","2h","TNF_single_producer"
"3767",1184.46496582031,813.035278320312,"D2","2h","TNF_single_producer"
"3768",2476.67822265625,523.770812988281,"D2","2h","TNF_single_producer"
"3769",589.591430664062,706.989318847656,"D2","2h","TNF_single_producer"
"3770",3970.49194335938,1075.74951171875,"D2","2h","TNF_single_producer"
"3771",621.860717773438,455.461334228516,"D2","2h","TNF_single_producer"
"3772",1994.77075195312,793.497436523438,"D2","2h","TNF_single_producer"
"3773",858.164245605469,316.650817871094,"D2","2h","TNF_single_producer"
"3774",2001.6826171875,264.061828613281,"D2","2h","TNF_single_producer"
"3775",868.73779296875,837.933227539062,"D2","2h","TNF_single_producer"
"3776",4108.77294921875,421.660919189453,"D2","2h","TNF_single_producer"
"3777",695.867248535156,668.07373046875,"D2","2h","TNF_single_producer"
"3778",672.47509765625,301.444854736328,"D2","2h","TNF_single_producer"
"3779",650.56884765625,432.297241210938,"D2","2h","TNF_single_producer"
"3780",585.586608886719,365.971405029297,"D2","2h","TNF_single_producer"
"3781",716.422424316406,233.975311279297,"D2","2h","TNF_single_producer"
"3782",779.502746582031,732.634033203125,"D2","2h","TNF_single_producer"
"3783",689.903503417969,383.595550537109,"D2","2h","TNF_single_producer"
"3784",861.302429199219,379.793670654297,"D2","2h","TNF_single_producer"
"3785",820.521789550781,426.561828613281,"D2","2h","TNF_single_producer"
"3786",947.573486328125,842.251953125,"D2","2h","TNF_single_producer"
"3787",6060.1708984375,741.300842285156,"D2","2h","TNF_single_producer"
"3788",696.135009765625,489.250701904297,"D2","2h","TNF_single_producer"
"3789",657.13037109375,529.592529296875,"D2","2h","TNF_single_producer"
"3790",768.9033203125,342.125305175781,"D2","2h","TNF_single_producer"
"3791",779.487670898438,999.484252929688,"D2","2h","TNF_single_producer"
"3792",1385.36743164062,773.635681152344,"D2","2h","TNF_single_producer"
"3793",650.072204589844,225.284698486328,"D2","2h","TNF_single_producer"
"3794",2378.08666992188,353.249664306641,"D2","2h","TNF_single_producer"
"3795",776.550964355469,422.563171386719,"D2","2h","TNF_single_producer"
"3796",961.602783203125,299.445220947266,"D2","2h","TNF_single_producer"
"3797",2613.44580078125,241.542892456055,"D2","2h","TNF_single_producer"
"3798",746.892517089844,1001.81365966797,"D2","2h","TNF_single_producer"
"3799",875.181030273438,416.593231201172,"D2","2h","TNF_single_producer"
"3800",2655.66137695312,884.315246582031,"D2","2h","TNF_single_producer"
"3801",895.885009765625,802.477783203125,"D2","2h","TNF_single_producer"
"3802",704.045959472656,440.439514160156,"D2","2h","TNF_single_producer"
"3803",915.8505859375,453.721496582031,"D2","2h","TNF_single_producer"
"3804",735.335327148438,620.224609375,"D2","2h","TNF_single_producer"
"3805",986.366882324219,440.392547607422,"D2","2h","TNF_single_producer"
"3806",785.833740234375,727.117919921875,"D2","2h","TNF_single_producer"
"3807",795.976501464844,706.546081542969,"D2","2h","TNF_single_producer"
"3808",902.222351074219,428.988159179688,"D2","2h","TNF_single_producer"
"3809",707.60546875,416.089202880859,"D2","2h","TNF_single_producer"
"3810",644.862854003906,477.756042480469,"D2","2h","TNF_single_producer"
"3811",2046.70556640625,762.533325195312,"D2","2h","TNF_single_producer"
"3812",641.9697265625,566.2060546875,"D2","2h","TNF_single_producer"
"3813",928.13671875,724.023254394531,"D2","2h","TNF_single_producer"
"3814",974.791870117188,733.799560546875,"D2","2h","TNF_single_producer"
"3815",641.177185058594,954.254943847656,"D2","2h","TNF_single_producer"
"3816",1193.76635742188,769.346618652344,"D2","2h","TNF_single_producer"
"3817",2002.21154785156,396.150085449219,"D2","2h","TNF_single_producer"
"3818",748.768676757812,757.717529296875,"D2","2h","TNF_single_producer"
"3819",2086.93603515625,649.212158203125,"D2","2h","TNF_single_producer"
"3820",1067.70654296875,135.19970703125,"D2","2h","TNF_single_producer"
"3821",802.266296386719,415.970428466797,"D2","2h","TNF_single_producer"
"3822",702.700500488281,571.656005859375,"D2","2h","TNF_single_producer"
"3823",968.538940429688,349.011993408203,"D2","2h","TNF_single_producer"
"3824",667.4033203125,487.502105712891,"D2","2h","TNF_single_producer"
"3825",1289.96032714844,441.095458984375,"D2","2h","TNF_single_producer"
"3826",1102.74743652344,354.978088378906,"D2","2h","TNF_single_producer"
"3827",8283.35546875,722.737426757812,"D2","2h","TNF_single_producer"
"3828",5529.06005859375,417.903717041016,"D2","2h","TNF_single_producer"
"3829",1714.53845214844,842.852844238281,"D2","2h","TNF_single_producer"
"3830",1094.59729003906,787.743957519531,"D2","2h","TNF_single_producer"
"3831",622.155822753906,825.9453125,"D2","2h","TNF_single_producer"
"3832",1127.23217773438,632.760314941406,"D2","2h","TNF_single_producer"
"3833",820.264892578125,427.511810302734,"D2","2h","TNF_single_producer"
"3834",2507.91455078125,896.356689453125,"D2","2h","TNF_single_producer"
"3835",1043.42993164062,577.613342285156,"D2","2h","TNF_single_producer"
"3836",811.528564453125,795.612976074219,"D2","2h","TNF_single_producer"
"3837",699.7109375,465.848205566406,"D2","2h","TNF_single_producer"
"3838",633.965576171875,505.9013671875,"D2","2h","TNF_single_producer"
"3839",1585.4150390625,642.535278320312,"D2","2h","TNF_single_producer"
"3840",642.625793457031,542.923400878906,"D2","2h","TNF_single_producer"
"3841",699.940551757812,663.098815917969,"D2","2h","TNF_single_producer"
"3842",1172.16271972656,707.050109863281,"D2","2h","TNF_single_producer"
"3843",996.919555664062,406.939483642578,"D2","2h","TNF_single_producer"
"3844",658.118591308594,404.872680664062,"D2","2h","TNF_single_producer"
"3845",753.927062988281,270.786224365234,"D2","2h","TNF_single_producer"
"3846",1170.40905761719,399.961975097656,"D2","2h","TNF_single_producer"
"3847",1002.70074462891,322.316467285156,"D2","2h","TNF_single_producer"
"3848",1659.45104980469,592.752014160156,"D2","2h","TNF_single_producer"
"3849",1111.09301757812,344.307769775391,"D2","2h","TNF_single_producer"
"3850",666.392150878906,453.028381347656,"D2","2h","TNF_single_producer"
"3851",858.609252929688,504.898590087891,"D2","2h","TNF_single_producer"
"3852",3849.77124023438,420.896942138672,"D2","2h","TNF_single_producer"
"3853",662.172729492188,602.888122558594,"D2","2h","TNF_single_producer"
"3854",1215.794921875,365.877349853516,"D2","2h","TNF_single_producer"
"3855",654.011291503906,832.174133300781,"D2","2h","TNF_single_producer"
"3856",1890.18737792969,662.513793945312,"D2","2h","TNF_single_producer"
"3857",3525.1884765625,899.197570800781,"D2","2h","TNF_single_producer"
"3858",1416.7333984375,491.503662109375,"D2","2h","TNF_single_producer"
"3859",3550.8623046875,627.230529785156,"D2","2h","TNF_single_producer"
"3860",682.36865234375,546.093627929688,"D2","2h","TNF_single_producer"
"3861",1255.66613769531,421.736236572266,"D2","2h","TNF_single_producer"
"3862",609.3974609375,896.14599609375,"D2","2h","TNF_single_producer"
"3863",1238.61474609375,1091.59436035156,"D2","2h","TNF_single_producer"
"3864",1839.75988769531,407.425476074219,"D2","2h","TNF_single_producer"
"3865",631.323669433594,558.890686035156,"D2","2h","TNF_single_producer"
"3866",796.139404296875,285.332305908203,"D2","2h","TNF_single_producer"
"3867",588.09521484375,630.806701660156,"D2","2h","TNF_single_producer"
"3868",660.532531738281,655.836181640625,"D2","2h","TNF_single_producer"
"3869",614.03662109375,609.891845703125,"D2","2h","TNF_single_producer"
"3870",617.082824707031,658.648681640625,"D2","2h","TNF_single_producer"
"3871",879.638732910156,541.961486816406,"D2","2h","TNF_single_producer"
"3872",2105.779296875,806.755432128906,"D2","2h","TNF_single_producer"
"3873",646.341674804688,434.451934814453,"D2","2h","TNF_single_producer"
"3874",1755.26440429688,618.595764160156,"D2","2h","TNF_single_producer"
"3875",647.075744628906,526.9130859375,"D2","2h","TNF_single_producer"
"3876",680.801574707031,882.853759765625,"D2","2h","TNF_single_producer"
"3877",1076.63684082031,411.332183837891,"D2","2h","TNF_single_producer"
"3878",1794.5732421875,358.781433105469,"D2","2h","TNF_single_producer"
"3879",796.058532714844,275.365753173828,"D2","2h","TNF_single_producer"
"3880",649.005676269531,502.796020507812,"D2","2h","TNF_single_producer"
"3881",1037.29248046875,702.296691894531,"D2","2h","TNF_single_producer"
"3882",1232.48913574219,348.738647460938,"D2","2h","TNF_single_producer"
"3883",783.73193359375,394.817321777344,"D2","2h","TNF_single_producer"
"3884",1108.78857421875,211.720275878906,"D2","2h","TNF_single_producer"
"3885",1968.84484863281,543.057983398438,"D2","2h","TNF_single_producer"
"3886",1166.65270996094,911.624694824219,"D2","2h","TNF_single_producer"
"3887",663.0185546875,477.261047363281,"D2","2h","TNF_single_producer"
"3888",815.776428222656,367.971771240234,"D2","2h","TNF_single_producer"
"3889",658.230834960938,848.890014648438,"D2","2h","TNF_single_producer"
"3890",1949.94604492188,488.580444335938,"D2","2h","TNF_single_producer"
"3891",1209.89282226562,505.257385253906,"D2","2h","TNF_single_producer"
"3892",625.18896484375,315.322082519531,"D2","2h","TNF_single_producer"
"3893",5504.03662109375,474.130584716797,"D2","2h","TNF_single_producer"
"3894",3285.51318359375,606.82763671875,"D2","2h","TNF_single_producer"
"3895",1074.53503417969,365.205932617188,"D2","2h","TNF_single_producer"
"3896",3524.640625,502.388916015625,"D2","2h","TNF_single_producer"
"3897",860.513732910156,566.093688964844,"D2","2h","TNF_single_producer"
"3898",780.056823730469,688.943115234375,"D2","2h","TNF_single_producer"
"3899",652.899841308594,703.510009765625,"D2","2h","TNF_single_producer"
"3900",689.947265625,278.550567626953,"D2","2h","TNF_single_producer"
"3901",629.570556640625,312.434478759766,"D2","2h","TNF_single_producer"
"3902",2474.21142578125,311.501831054688,"D2","2h","TNF_single_producer"
"3903",621.213012695312,579.748229980469,"D2","2h","TNF_single_producer"
"3904",741.945190429688,520.047668457031,"D2","2h","TNF_single_producer"
"3905",1152.1689453125,712.723571777344,"D2","2h","TNF_single_producer"
"3906",1878.58203125,912.271484375,"D2","2h","TNF_single_producer"
"3907",702.424438476562,785.881286621094,"D2","2h","TNF_single_producer"
"3908",4055.67749023438,279.844421386719,"D2","2h","TNF_single_producer"
"3909",875.023071289062,362.216033935547,"D2","2h","TNF_single_producer"
"3910",1405.23815917969,892.40283203125,"D2","2h","TNF_single_producer"
"3911",1629.7490234375,900.146362304688,"D2","2h","TNF_single_producer"
"3912",654.090270996094,424.964691162109,"D2","2h","TNF_single_producer"
"3913",722.240295410156,556.212646484375,"D2","2h","TNF_single_producer"
"3914",896.093444824219,1026.20593261719,"D2","2h","TNF_single_producer"
"3915",626.861267089844,416.754302978516,"D2","2h","TNF_single_producer"
"3916",608.294738769531,677.221496582031,"D2","2h","TNF_single_producer"
"3917",686.389526367188,580.895324707031,"D2","2h","TNF_single_producer"
"3918",974.139587402344,691.403991699219,"D2","2h","TNF_single_producer"
"3919",733.026245117188,815.396850585938,"D2","2h","TNF_single_producer"
"3920",633.572814941406,326.797729492188,"D2","2h","TNF_single_producer"
"3921",630.585083007812,726.503295898438,"D2","2h","TNF_single_producer"
"3922",996.969848632812,958.19580078125,"D2","2h","TNF_single_producer"
"3923",2418.9375,369.275177001953,"D2","2h","TNF_single_producer"
"3924",803.5966796875,846.714965820312,"D2","2h","TNF_single_producer"
"3925",685.044738769531,360.595306396484,"D2","2h","TNF_single_producer"
"3926",979.674255371094,728.645324707031,"D2","2h","TNF_single_producer"
"3927",1475.21691894531,1092.36804199219,"D2","2h","TNF_single_producer"
"3928",1140.99682617188,571.551940917969,"D2","2h","TNF_single_producer"
"3929",1256.41870117188,496.131134033203,"D2","2h","TNF_single_producer"
"3930",2503.16821289062,447.232543945312,"D2","2h","TNF_single_producer"
"3931",826.019104003906,860.078430175781,"D2","2h","TNF_single_producer"
"3932",650.59326171875,296.443328857422,"D2","2h","TNF_single_producer"
"3933",769.455139160156,738.003234863281,"D2","2h","TNF_single_producer"
"3934",7975.8642578125,1049.30603027344,"D2","2h","TNF_single_producer"
"3935",1371.30871582031,483.152618408203,"D2","2h","TNF_single_producer"
"3936",5124.4052734375,759.529907226562,"D2","2h","TNF_single_producer"
"3937",1278.71533203125,815.831115722656,"D3","2h","TNF_single_producer"
"3938",836.759887695312,359.319305419922,"D3","2h","TNF_single_producer"
"3939",2590.68188476562,366.762939453125,"D3","2h","TNF_single_producer"
"3940",2742.24560546875,314.606597900391,"D3","2h","TNF_single_producer"
"3941",884.661193847656,634.771606445312,"D3","2h","TNF_single_producer"
"3942",2752.43237304688,946.186157226562,"D3","2h","TNF_single_producer"
"3943",3142.83544921875,883.183288574219,"D3","2h","TNF_single_producer"
"3944",3934.71313476562,280.869445800781,"D3","2h","TNF_single_producer"
"3945",4676.94287109375,789.1611328125,"D3","2h","TNF_single_producer"
"3946",1060.86193847656,391.737548828125,"D3","2h","TNF_single_producer"
"3947",1276.11547851562,1071.53686523438,"D3","2h","TNF_single_producer"
"3948",1191.32897949219,920.046997070312,"D3","2h","TNF_single_producer"
"3949",729.160339355469,301.008178710938,"D3","2h","TNF_single_producer"
"3950",1359.40905761719,236.677444458008,"D3","2h","TNF_single_producer"
"3951",675.642333984375,883.280578613281,"D3","2h","TNF_single_producer"
"3952",800.352844238281,931.318725585938,"D3","2h","TNF_single_producer"
"3953",791.224853515625,894.547973632812,"D3","2h","TNF_single_producer"
"3954",986.156494140625,938.586059570312,"D3","2h","TNF_single_producer"
"3955",1040.71447753906,496.588562011719,"D3","2h","TNF_single_producer"
"3956",7809.99169921875,400.685424804688,"D3","2h","TNF_single_producer"
"3957",676.929382324219,408.532867431641,"D3","2h","TNF_single_producer"
"3958",683.132141113281,374.424468994141,"D3","2h","TNF_single_producer"
"3959",1892.35656738281,530.723876953125,"D3","2h","TNF_single_producer"
"3960",781.702026367188,770.39453125,"D3","2h","TNF_single_producer"
"3961",967.053894042969,797.106872558594,"D3","2h","TNF_single_producer"
"3962",2204.5576171875,622.10546875,"D3","2h","TNF_single_producer"
"3963",1765.8896484375,747.9609375,"D3","2h","TNF_single_producer"
"3964",1739.11108398438,409.886413574219,"D3","2h","TNF_single_producer"
"3965",725.308715820312,725.273315429688,"D3","2h","TNF_single_producer"
"3966",638.402709960938,474.136688232422,"D3","2h","TNF_single_producer"
"3967",922.676330566406,301.83203125,"D3","2h","TNF_single_producer"
"3968",636.266357421875,438.576965332031,"D3","2h","TNF_single_producer"
"3969",4109.6630859375,469.697021484375,"D3","2h","TNF_single_producer"
"3970",1634.98876953125,279.015594482422,"D3","2h","TNF_single_producer"
"3971",9820.408203125,421.467346191406,"D3","2h","TNF_single_producer"
"3972",1018.50885009766,813.090209960938,"D3","2h","TNF_single_producer"
"3973",809.843200683594,739.256591796875,"D3","2h","TNF_single_producer"
"3974",872.503173828125,418.372192382812,"D3","2h","TNF_single_producer"
"3975",3186.953125,578.574829101562,"D3","2h","TNF_single_producer"
"3976",931.572021484375,466.980926513672,"D3","2h","TNF_single_producer"
"3977",775.179443359375,344.269897460938,"D3","2h","TNF_single_producer"
"3978",1463.50280761719,665.245788574219,"D3","2h","TNF_single_producer"
"3979",1417.46398925781,516.6220703125,"D3","2h","TNF_single_producer"
"3980",708.902648925781,712.586486816406,"D3","2h","TNF_single_producer"
"3981",882.231506347656,632.5947265625,"D3","2h","TNF_single_producer"
"3982",1983.56689453125,432.372711181641,"D3","2h","TNF_single_producer"
"3983",612.469055175781,433.553497314453,"D3","2h","TNF_single_producer"
"3984",756.324523925781,827.086303710938,"D3","2h","TNF_single_producer"
"3985",2422.3701171875,585.516052246094,"D3","2h","TNF_single_producer"
"3986",610.109313964844,406.997009277344,"D3","2h","TNF_single_producer"
"3987",3337.45922851562,554.188720703125,"D3","2h","TNF_single_producer"
"3988",799.625366210938,602.530151367188,"D3","2h","TNF_single_producer"
"3989",741.3681640625,987.757507324219,"D3","2h","TNF_single_producer"
"3990",928.078063964844,723.072448730469,"D3","2h","TNF_single_producer"
"3991",1788.13635253906,438.003448486328,"D3","2h","TNF_single_producer"
"3992",2632.67456054688,987.752380371094,"D3","2h","TNF_single_producer"
"3993",4020.28784179688,386.016021728516,"D3","2h","TNF_single_producer"
"3994",1499.08557128906,515.254150390625,"D3","2h","TNF_single_producer"
"3995",3338.748046875,823.686889648438,"D3","2h","TNF_single_producer"
"3996",1250.44091796875,656.851135253906,"D3","2h","TNF_single_producer"
"3997",1309.5595703125,434.246795654297,"D3","2h","TNF_single_producer"
"3998",674.958435058594,951.195373535156,"D3","2h","TNF_single_producer"
"3999",689.952819824219,374.931243896484,"D3","2h","TNF_single_producer"
"4000",616.267578125,571.560668945312,"D3","2h","TNF_single_producer"
"4001",4036.49243164062,956.54248046875,"D3","2h","TNF_single_producer"
"4002",938.955261230469,436.201538085938,"D3","2h","TNF_single_producer"
"4003",780.318115234375,820.677795410156,"D3","2h","TNF_single_producer"
"4004",758.983764648438,392.658081054688,"D3","2h","TNF_single_producer"
"4005",780.661254882812,645.742309570312,"D3","2h","TNF_single_producer"
"4006",1716.4111328125,870.503967285156,"D3","2h","TNF_single_producer"
"4007",700.598083496094,1022.79455566406,"D3","2h","TNF_single_producer"
"4008",3989.82104492188,459.996337890625,"D3","2h","TNF_single_producer"
"4009",2352.28930664062,370.379364013672,"D3","2h","TNF_single_producer"
"4010",692.183715820312,390.448791503906,"D3","2h","TNF_single_producer"
"4011",3871.2265625,475.113189697266,"D3","2h","TNF_single_producer"
"4012",609.574645996094,440.545318603516,"D3","2h","TNF_single_producer"
"4013",965.819091796875,462.382110595703,"D3","2h","TNF_single_producer"
"4014",2449.80078125,476.624359130859,"D3","2h","TNF_single_producer"
"4015",2501.7958984375,630.229248046875,"D3","2h","TNF_single_producer"
"4016",920.04052734375,386.778106689453,"D3","2h","TNF_single_producer"
"4017",777.242492675781,336.991546630859,"D3","2h","TNF_single_producer"
"4018",1224.31762695312,894.837890625,"D3","2h","TNF_single_producer"
"4019",706.946044921875,586.280700683594,"D3","2h","TNF_single_producer"
"4020",3842.75268554688,902.692810058594,"D3","2h","TNF_single_producer"
"4021",1081.78369140625,622.795288085938,"D3","2h","TNF_single_producer"
"4022",592.64306640625,650.011657714844,"D3","2h","TNF_single_producer"
"4023",2250.59375,500.587249755859,"D3","2h","TNF_single_producer"
"4024",1673.17797851562,387.160522460938,"D3","2h","TNF_single_producer"
"4025",823.868347167969,479.845733642578,"D3","2h","TNF_single_producer"
"4026",1026.80883789062,843.429016113281,"D3","2h","TNF_single_producer"
"4027",964.687805175781,822.391235351562,"D3","2h","TNF_single_producer"
"4028",2706.0830078125,517.950256347656,"D3","2h","TNF_single_producer"
"4029",2949.22631835938,448.940795898438,"D3","2h","TNF_single_producer"
"4030",1096.85278320312,351.946838378906,"D3","2h","TNF_single_producer"
"4031",1579.16711425781,498.798248291016,"D3","2h","TNF_single_producer"
"4032",1460.41564941406,913.059020996094,"D3","2h","TNF_single_producer"
"4033",649.8486328125,866.018005371094,"D3","2h","TNF_single_producer"
"4034",3019.27758789062,492.351196289062,"D3","2h","TNF_single_producer"
"4035",1084.27893066406,575.725830078125,"D3","2h","TNF_single_producer"
"4036",1432.408203125,414.622528076172,"D3","2h","TNF_single_producer"
"4037",3015.22827148438,360.512512207031,"D3","2h","TNF_single_producer"
"4038",2106.74780273438,440.223510742188,"D3","2h","TNF_single_producer"
"4039",627.228454589844,967.376647949219,"D3","2h","TNF_single_producer"
"4040",3835.10278320312,750.315490722656,"D3","2h","TNF_single_producer"
"4041",1018.53375244141,453.008270263672,"D3","2h","TNF_single_producer"
"4042",1351.70910644531,477.444488525391,"D3","2h","TNF_single_producer"
"4043",4390.66357421875,941.273376464844,"D3","2h","TNF_single_producer"
"4044",713.515930175781,646.633605957031,"D3","2h","TNF_single_producer"
"4045",1780.9638671875,631.398132324219,"D3","2h","TNF_single_producer"
"4046",1065.20849609375,1081.89245605469,"D3","2h","TNF_single_producer"
"4047",746.272521972656,847.497497558594,"D3","2h","TNF_single_producer"
"4048",999.685363769531,302.070495605469,"D3","2h","TNF_single_producer"
"4049",960.994262695312,379.198699951172,"D3","2h","TNF_single_producer"
"4050",2348.20483398438,900.883056640625,"D3","2h","TNF_single_producer"
"4051",823.504638671875,789.521362304688,"D3","2h","TNF_single_producer"
"4052",912.388610839844,316.100006103516,"D3","2h","TNF_single_producer"
"4053",641.088195800781,477.274261474609,"D3","2h","TNF_single_producer"
"4054",988.539916992188,335.080444335938,"D3","2h","TNF_single_producer"
"4055",4185.76123046875,502.649444580078,"D3","2h","TNF_single_producer"
"4056",635.013366699219,689.129455566406,"D3","2h","TNF_single_producer"
"4057",2676.59936523438,490.380859375,"D3","2h","TNF_single_producer"
"4058",704.294067382812,804.423156738281,"D3","2h","TNF_single_producer"
"4059",1860.73120117188,334.783752441406,"D3","2h","TNF_single_producer"
"4060",1552.29626464844,706.959106445312,"D3","2h","TNF_single_producer"
"4061",3256.4150390625,339.988922119141,"D3","2h","TNF_single_producer"
"4062",1567.54895019531,601.6689453125,"D3","2h","TNF_single_producer"
"4063",1565.17395019531,919.768920898438,"D3","2h","TNF_single_producer"
"4064",1736.16247558594,602.765258789062,"D3","2h","TNF_single_producer"
"4065",656.821044921875,341.583740234375,"D3","2h","TNF_single_producer"
"4066",950.501953125,352.094909667969,"D3","2h","TNF_single_producer"
"4067",748.2109375,721.790771484375,"D3","2h","TNF_single_producer"
"4068",2653.34033203125,852.917419433594,"D3","2h","TNF_single_producer"
"4069",771.837036132812,674.410217285156,"D3","2h","TNF_single_producer"
"4070",1855.322265625,826.669372558594,"D3","2h","TNF_single_producer"
"4071",925.930786132812,645.318542480469,"D3","2h","TNF_single_producer"
"4072",4591.3994140625,897.886352539062,"D3","2h","TNF_single_producer"
"4073",1141.35314941406,539.991516113281,"D3","2h","TNF_single_producer"
"4074",1706.76110839844,672.898986816406,"D3","2h","TNF_single_producer"
"4075",755.256896972656,844.961181640625,"D3","2h","TNF_single_producer"
"4076",663.321838378906,365.549407958984,"D3","2h","TNF_single_producer"
"4077",2436.90747070312,308.91357421875,"D3","2h","TNF_single_producer"
"4078",1652.60437011719,280.597137451172,"D3","2h","TNF_single_producer"
"4079",628.259887695312,720.244384765625,"D3","2h","TNF_single_producer"
"4080",902.655944824219,1091.57080078125,"D3","2h","TNF_single_producer"
"4081",1466.20056152344,357.719604492188,"D3","2h","TNF_single_producer"
"4082",874.34130859375,384.619323730469,"D3","2h","TNF_single_producer"
"4083",893.022094726562,868.077026367188,"D3","2h","TNF_single_producer"
"4084",3204.5068359375,839.260559082031,"D3","2h","TNF_single_producer"
"4085",1227.14233398438,598.161315917969,"D3","2h","TNF_single_producer"
"4086",963.497680664062,668.893310546875,"D3","2h","TNF_single_producer"
"4087",11769.9853515625,842.152709960938,"D3","2h","TNF_single_producer"
"4088",733.491882324219,717.06640625,"D3","2h","TNF_single_producer"
