"","TNF","IFNG","Donor","timepoint","quadrant"
"120","3034.30712890625","930.490295410156","D1","1h","double_producer"
"121","724.837646484375","1233.05444335938","D1","1h","double_producer"
"122","716.06689453125","1203.54467773438","D1","1h","double_producer"
"123","2936.06860351562","1117.89562988281","D1","1h","double_producer"
"124","1130.10168457031","928.257446289062","D1","1h","double_producer"
"125","870.439697265625","966.525329589844","D1","1h","double_producer"
"126","8003.20751953125","1266.81237792969","D1","1h","double_producer"
"127","730.908142089844","1036.61315917969","D1","1h","double_producer"
"128","4372.9375","1336.68212890625","D1","1h","double_producer"
"129","2568.81494140625","1800.98913574219","D1","1h","double_producer"
"130","1206.83032226562","1008.26568603516","D1","1h","double_producer"
"131","1815.53076171875","1151.05114746094","D1","1h","double_producer"
"132","1096.2861328125","944.04443359375","D1","1h","double_producer"
"133","1581.53686523438","1147.97619628906","D1","1h","double_producer"
"134","1041.54809570312","2199.6337890625","D1","1h","double_producer"
"135","651.887145996094","1033.56713867188","D1","1h","double_producer"
"136","1639.56616210938","1181.02209472656","D1","1h","double_producer"
"137","1842.22143554688","1131.91015625","D1","1h","double_producer"
"138","1243.32177734375","885.244750976562","D1","1h","double_producer"
"139","1684.67761230469","623.615173339844","D2","1h","double_producer"
"140","953.411743164062","610.527038574219","D2","1h","double_producer"
"141","1676.08972167969","725.197448730469","D2","1h","double_producer"
"142","632.098205566406","883.501708984375","D2","1h","double_producer"
"143","1158.96618652344","530.864013671875","D2","1h","double_producer"
"144","1124.65405273438","955.26025390625","D2","1h","double_producer"
"145","1338.6484375","628.282470703125","D2","1h","double_producer"
"146","2442.96752929688","1051.46520996094","D2","1h","double_producer"
"147","3404.62744140625","879.586486816406","D2","1h","double_producer"
"148","687.982543945312","633.47607421875","D2","1h","double_producer"
"149","610.939880371094","884.664428710938","D2","1h","double_producer"
"150","1147.19970703125","1108.59204101562","D2","1h","double_producer"
"151","2501.97265625","783.587829589844","D2","1h","double_producer"
"152","855.669311523438","573.180603027344","D2","1h","double_producer"
"153","1542.29309082031","737.369018554688","D2","1h","double_producer"
"154","935.167724609375","718.1943359375","D2","1h","double_producer"
"155","831.664123535156","888.836975097656","D2","1h","double_producer"
"156","705.949462890625","814.537353515625","D2","1h","double_producer"
"157","657.135070800781","496.010375976562","D2","1h","double_producer"
"158","868.496520996094","638.866394042969","D2","1h","double_producer"
"159","618.861083984375","563.818908691406","D2","1h","double_producer"
"160","725.747802734375","778.5595703125","D2","1h","double_producer"
"161","1213.83715820312","694.48486328125","D2","1h","double_producer"
"162","956.333129882812","894.80517578125","D2","1h","double_producer"
"163","1836.28283691406","1432.43103027344","D2","1h","double_producer"
"164","1555.06958007812","961.215942382812","D2","1h","double_producer"
"165","716.44384765625","682.314147949219","D2","1h","double_producer"
"166","2743.96411132812","1460.2763671875","D2","1h","double_producer"
"167","573.549621582031","1007.74536132812","D2","1h","double_producer"
"168","880.983276367188","672.147644042969","D2","1h","double_producer"
"169","1262.94348144531","889.791870117188","D2","1h","double_producer"
"170","1089.36181640625","934.153442382812","D2","1h","double_producer"
"171","630.071716308594","1016.76947021484","D2","1h","double_producer"
"172","606.588134765625","745.282531738281","D2","1h","double_producer"
"173","1239.85559082031","662.15869140625","D2","1h","double_producer"
"174","1732.02453613281","817.611755371094","D2","1h","double_producer"
"175","809.627746582031","912.228820800781","D2","1h","double_producer"
"176","808.741577148438","1111.8125","D2","1h","double_producer"
"177","711.910949707031","690.275024414062","D2","1h","double_producer"
"178","1271.98999023438","1042.2021484375","D2","1h","double_producer"
"179","981.931762695312","753.969299316406","D2","1h","double_producer"
"180","955.832885742188","800.758117675781","D2","1h","double_producer"
"181","1966.23474121094","798.224182128906","D2","1h","double_producer"
"182","682.309997558594","958.607238769531","D2","1h","double_producer"
"183","1023.27191162109","762.286560058594","D2","1h","double_producer"
"184","1820.04675292969","791.035461425781","D2","1h","double_producer"
"185","1028.71789550781","938.742614746094","D2","1h","double_producer"
"186","1460.51940917969","851.796752929688","D2","1h","double_producer"
"187","627.162109375","943.357116699219","D2","1h","double_producer"
"188","593.384155273438","740.364685058594","D2","1h","double_producer"
"189","1251.00805664062","777.464294433594","D2","1h","double_producer"
"190","772.782470703125","680.900939941406","D2","1h","double_producer"
"191","1231.2939453125","770.504516601562","D2","1h","double_producer"
"192","1593.89855957031","1348.71765136719","D2","1h","double_producer"
"193","1151.3388671875","1085.73791503906","D2","1h","double_producer"
"194","1866.81396484375","539.2060546875","D2","1h","double_producer"
"195","908.257934570312","1223.12658691406","D2","1h","double_producer"
"196","2600.32543945312","1498.9716796875","D2","1h","double_producer"
"197","610.106384277344","884.8701171875","D2","1h","double_producer"
"198","874.014831542969","1257.38232421875","D2","1h","double_producer"
"199","628.580078125","855.674987792969","D3","1h","double_producer"
"200","8061.13916015625","1035.068359375","D3","1h","double_producer"
"201","704.544494628906","1103.24060058594","D3","1h","double_producer"
"202","4585.74267578125","1129.14367675781","D3","1h","double_producer"
"203","1771.08654785156","1610.41284179688","D3","1h","double_producer"
"204","716.291687011719","1042.60144042969","D3","1h","double_producer"
"205","845.268127441406","904.030395507812","D3","1h","double_producer"
"206","1138.7841796875","1178.94763183594","D3","1h","double_producer"
"207","1338.8037109375","1094.60034179688","D3","1h","double_producer"
"208","674.195556640625","952.750122070312","D3","1h","double_producer"
"209","3967.00268554688","1626.06848144531","D3","1h","double_producer"
"210","983.041870117188","1362.82153320312","D3","1h","double_producer"
"211","837.212097167969","1189.111328125","D3","1h","double_producer"
"212","585.950073242188","1365.92077636719","D3","1h","double_producer"
"213","1580.55993652344","746.020385742188","D3","1h","double_producer"
"214","7094.3486328125","1055.71850585938","D3","1h","double_producer"
"215","1204.94067382812","1746.94506835938","D3","1h","double_producer"
"216","1620.08190917969","989.536315917969","D3","1h","double_producer"
"217","1281.21813964844","1299.50451660156","D3","1h","double_producer"
"218","2634.708984375","1395.83850097656","D3","1h","double_producer"
"219","1389.37670898438","1260.35266113281","D3","1h","double_producer"
"220","895.195373535156","1063.92834472656","D3","1h","double_producer"
"221","1797.76794433594","1707.78894042969","D3","1h","double_producer"
"222","1541.10754394531","975.53857421875","D3","1h","double_producer"
"223","828.425354003906","1134.18920898438","D3","1h","double_producer"
"224","1401.77478027344","885.66357421875","D3","1h","double_producer"
"225","1627.46667480469","908.535522460938","D3","1h","double_producer"
"226","9258.9287109375","2235.88793945312","D3","1h","double_producer"
"227","1817.1708984375","1598.65307617188","D3","1h","double_producer"
"228","760.642639160156","1119.11303710938","D3","1h","double_producer"
"229","926.122619628906","1184.24743652344","D3","1h","double_producer"
"230","1142.17248535156","1470.73876953125","D3","1h","double_producer"
"231","3656.9453125","1775.46179199219","D3","1h","double_producer"
"232","1035.37316894531","1178.84423828125","D3","1h","double_producer"
"233","1076.34240722656","1157.25830078125","D3","1h","double_producer"
"234","2125.09545898438","1291.82495117188","D3","1h","double_producer"
"235","1321.07006835938","810.74560546875","D3","1h","double_producer"
"236","2419.94506835938","979.398193359375","D3","1h","double_producer"
"237","1034.814453125","1116.7138671875","D3","1h","double_producer"
"238","684.558715820312","936.211975097656","D3","1h","double_producer"
"239","1014.26251220703","986.208923339844","D3","1h","double_producer"
"240","1786.81628417969","1186.26232910156","D3","1h","double_producer"
"241","681.002624511719","1082.33666992188","D3","1h","double_producer"
"242","3279.37231445312","1236.26452636719","D3","1h","double_producer"
"243","1609.83654785156","1097.64123535156","D3","1h","double_producer"
"244","4275.23046875","1186.76318359375","D3","1h","double_producer"
"245","1620.34521484375","765.009948730469","D3","1h","double_producer"
"246","757.199768066406","1079.9169921875","D3","1h","double_producer"
"247","738.652709960938","819.957336425781","D3","1h","double_producer"
"248","4027.90307617188","952.359924316406","D3","1h","double_producer"
"249","1091.43762207031","1090.30834960938","D3","1h","double_producer"
"250","2187.14697265625","1018.37414550781","D3","1h","double_producer"
"251","4763.5224609375","1079.80505371094","D3","1h","double_producer"
"252","3644.09790039062","1009.51879882812","D3","1h","double_producer"
"253","1016.44146728516","1634.70471191406","D3","1h","double_producer"
"254","2445.06787109375","3304.46606445312","D3","1h","double_producer"
"255","8364.283203125","2318.25244140625","D3","1h","double_producer"
"256","1357.8916015625","953.61279296875","D3","1h","double_producer"
"257","591.182312011719","828.948486328125","D3","1h","double_producer"
"258","2203.12524414062","958.805236816406","D3","1h","double_producer"
"259","2187.47094726562","1278.58032226562","D3","1h","double_producer"
"260","807.623962402344","1046.09301757812","D3","1h","double_producer"
"261","807.263305664062","1377.72094726562","D3","1h","double_producer"
"262","1091.20629882812","1346.23217773438","D3","1h","double_producer"
"263","5334.0537109375","1493.77587890625","D3","1h","double_producer"
"264","4451.244140625","935.934204101562","D3","1h","double_producer"
"265","2948.20874023438","1037.23413085938","D3","1h","double_producer"
"266","1764.91943359375","1017.18780517578","D3","1h","double_producer"
"267","2681.765625","1026.31530761719","D3","1h","double_producer"
"268","2814.70166015625","983.580688476562","D3","1h","double_producer"
"269","1123.46728515625","1061.21618652344","D3","1h","double_producer"
"270","2176.19555664062","1369.97180175781","D3","1h","double_producer"
"271","893.872192382812","961.721435546875","D3","1h","double_producer"
"272","1366.0791015625","1367.62414550781","D3","1h","double_producer"
"273","1496.05578613281","1093.56481933594","D3","1h","double_producer"
"274","1255.03088378906","1069.88403320312","D3","1h","double_producer"
"275","807.033569335938","825.76953125","D3","1h","double_producer"
"276","1363.52856445312","1004.12298583984","D3","1h","double_producer"
"277","1656.88000488281","1449.87219238281","D3","1h","double_producer"
"278","2700.27075195312","1500.52355957031","D3","1h","double_producer"
"279","6266.51025390625","1300.22766113281","D3","1h","double_producer"
"280","2414.21752929688","2260.0849609375","D3","1h","double_producer"
"281","1277.87463378906","1328.33666992188","D3","1h","double_producer"
"282","816.340759277344","930.767028808594","D3","1h","double_producer"
"283","936.676147460938","1472.060546875","D3","1h","double_producer"
"284","2282.37329101562","1176.06396484375","D3","1h","double_producer"
"285","5188.09521484375","1817.70471191406","D3","1h","double_producer"
"286","2127.67578125","1226.69287109375","D3","1h","double_producer"
"287","3646.224609375","823.28955078125","D3","1h","double_producer"
"288","948.946716308594","1377.35559082031","D3","1h","double_producer"
"289","2032.67834472656","1143.73913574219","D3","1h","double_producer"
"290","1770.36108398438","1112.56994628906","D3","1h","double_producer"
"291","6228.0556640625","934.132507324219","D3","1h","double_producer"
"292","612.304870605469","763.202453613281","D3","1h","double_producer"
"293","1612.08166503906","1117.70349121094","D3","1h","double_producer"
"294","1209.50378417969","877.350402832031","D3","1h","double_producer"
"295","1848.34118652344","1201.32067871094","D3","1h","double_producer"
"296","4138.68798828125","1168.3251953125","D3","1h","double_producer"
"297","2067.486328125","1100.57287597656","D3","1h","double_producer"
"298","1282.79113769531","930.571350097656","D3","1h","double_producer"
"299","857.72705078125","1660.80590820312","D3","1h","double_producer"
"300","1904.27966308594","1311.61572265625","D3","1h","double_producer"
"301","1849.41809082031","832.802490234375","D3","1h","double_producer"
"302","1165.77111816406","921.714416503906","D3","1h","double_producer"
"303","1347.89709472656","1088.05493164062","D3","1h","double_producer"
"304","2422.77465820312","1131.05737304688","D3","1h","double_producer"
"305","2804.86474609375","889.404724121094","D3","1h","double_producer"
"306","1807.66247558594","1388.2431640625","D3","1h","double_producer"
"307","2743.81518554688","1549.80456542969","D3","1h","double_producer"
"308","689.642272949219","1097.90270996094","D3","1h","double_producer"
"309","2157.3876953125","982.619934082031","D3","1h","double_producer"
"310","682.461120605469","825.363098144531","D3","1h","double_producer"
"311","1908.23291015625","1450.34558105469","D3","1h","double_producer"
"312","1845.04931640625","979.380676269531","D3","1h","double_producer"
"313","3066.17041015625","1187.09716796875","D3","1h","double_producer"
"314","4474.58740234375","2012.19128417969","D3","1h","double_producer"
"315","723.424377441406","1186.77514648438","D3","1h","double_producer"
"316","2047.38464355469","976.838195800781","D3","1h","double_producer"
"317","2000.43994140625","1262.98596191406","D3","1h","double_producer"
"318","4339.32763671875","1222.40905761719","D3","1h","double_producer"
"319","2078.39697265625","1161.66772460938","D3","1h","double_producer"
"320","2570.14086914062","1093.78869628906","D3","1h","double_producer"
"321","1893.1982421875","982.070007324219","D3","1h","double_producer"
"322","2133.55737304688","747.160217285156","D3","1h","double_producer"
"323","1674.53454589844","1234.94641113281","D3","1h","double_producer"
"324","850.688842773438","1421.90686035156","D3","1h","double_producer"
"325","2496.34594726562","1119.95434570312","D3","1h","double_producer"
"326","2455.04077148438","1292.19458007812","D3","1h","double_producer"
"327","817.573364257812","798.891662597656","D3","1h","double_producer"
"328","3009.4072265625","1151.70129394531","D3","1h","double_producer"
"329","4805.44140625","1218.87194824219","D3","1h","double_producer"
"330","1897.29553222656","1057.74865722656","D3","1h","double_producer"
"331","3702.49853515625","1213.75085449219","D3","1h","double_producer"
"332","3396.79418945312","1101.76037597656","D3","1h","double_producer"
"333","3800.4990234375","1040.62060546875","D3","1h","double_producer"
"334","1147.34387207031","929.568969726562","D3","1h","double_producer"
"335","922.484619140625","1103.2109375","D3","1h","double_producer"
"336","3723.59448242188","1303.26892089844","D3","1h","double_producer"
"337","4308.76220703125","1747.63391113281","D3","1h","double_producer"
"338","866.189392089844","1334.60791015625","D3","1h","double_producer"
"339","2244.4599609375","1547.02331542969","D3","1h","double_producer"
"340","1689.62377929688","1124.84020996094","D3","1h","double_producer"
"341","3114.67358398438","1394.96520996094","D3","1h","double_producer"
"342","881.581176757812","1086.49816894531","D3","1h","double_producer"
"343","2376.56762695312","916.425598144531","D3","1h","double_producer"
"344","4049.7099609375","1192.53833007812","D3","1h","double_producer"
"345","917.89501953125","1785.09143066406","D3","1h","double_producer"
"346","4008.51025390625","929.507568359375","D3","1h","double_producer"
"347","1117.52233886719","1333.20483398438","D3","1h","double_producer"
"348","1052.55187988281","1166.59997558594","D3","1h","double_producer"
"349","688.611694335938","954.356567382812","D3","1h","double_producer"
"350","1883.06079101562","1047.66381835938","D3","1h","double_producer"
"351","635.146301269531","859.441101074219","D3","1h","double_producer"
"352","1237.59680175781","839.56689453125","D3","1h","double_producer"
"353","3753.56127929688","1710.89587402344","D3","1h","double_producer"
"354","2025.67333984375","1188.77734375","D3","1h","double_producer"
"355","4501.51171875","847.204223632812","D3","1h","double_producer"
"356","2110.54077148438","1252.60021972656","D3","1h","double_producer"
"357","1965.283203125","1917.85681152344","D3","1h","double_producer"
"358","1637.95422363281","1477.27136230469","D3","1h","double_producer"
"359","2200.04858398438","1298.26171875","D3","1h","double_producer"
"360","2363.544921875","1397.10729980469","D3","1h","double_producer"
"361","715.064575195312","1739.48522949219","D1","2h","double_producer"
"362","2685.59375","7412.84765625","D1","2h","double_producer"
"363","7875.78955078125","2517.95190429688","D1","2h","double_producer"
"364","8192.3994140625","1514.26477050781","D1","2h","double_producer"
"365","6572.31591796875","1123.33654785156","D1","2h","double_producer"
"366","862.190856933594","1653.21948242188","D1","2h","double_producer"
"367","1230.26513671875","1286.82666015625","D1","2h","double_producer"
"368","4690.419921875","2469.72680664062","D1","2h","double_producer"
"369","766.266235351562","1142.27197265625","D1","2h","double_producer"
"370","684.295471191406","895.65087890625","D1","2h","double_producer"
"371","913.75439453125","1695.9443359375","D1","2h","double_producer"
"372","724.813049316406","3452.37182617188","D1","2h","double_producer"
"373","2417.30346679688","1055.91882324219","D1","2h","double_producer"
"374","4128.3203125","2944.03271484375","D1","2h","double_producer"
"375","1118.90026855469","1723.50671386719","D1","2h","double_producer"
"376","3730.82250976562","5542.19482421875","D1","2h","double_producer"
"377","2507.62963867188","1062.2529296875","D1","2h","double_producer"
"378","2515.88159179688","2726.73266601562","D1","2h","double_producer"
"379","685.694274902344","868.537658691406","D1","2h","double_producer"
"380","1001.95062255859","1952.35766601562","D1","2h","double_producer"
"381","3859.41479492188","3160.95629882812","D1","2h","double_producer"
"382","4072.29345703125","4126.91943359375","D1","2h","double_producer"
"383","809.542907714844","1748.69763183594","D1","2h","double_producer"
"384","807.196716308594","964.40869140625","D1","2h","double_producer"
"385","595.81396484375","1662.76123046875","D1","2h","double_producer"
"386","2114.54736328125","3909.25439453125","D1","2h","double_producer"
"387","652.290222167969","1522.54113769531","D1","2h","double_producer"
"388","948.702209472656","875.213134765625","D1","2h","double_producer"
"389","618.668212890625","1030.15563964844","D1","2h","double_producer"
"390","3925.37890625","2986.42333984375","D1","2h","double_producer"
"391","1213.91931152344","8659.4365234375","D1","2h","double_producer"
"392","2140.27661132812","2226.89794921875","D1","2h","double_producer"
"393","1045.16662597656","2759.84399414062","D1","2h","double_producer"
"394","3128.970703125","1323.73059082031","D1","2h","double_producer"
"395","3335.56323242188","6364.876953125","D1","2h","double_producer"
"396","2079.76684570312","1527.99621582031","D1","2h","double_producer"
"397","1184.28247070312","2202.92749023438","D1","2h","double_producer"
"398","677.821594238281","1299.84399414062","D1","2h","double_producer"
"399","754.856872558594","1474.77209472656","D1","2h","double_producer"
"400","1473.18310546875","1166.75122070312","D1","2h","double_producer"
"401","1011.90313720703","1302.27282714844","D1","2h","double_producer"
"402","705.76953125","949.059020996094","D1","2h","double_producer"
"403","757.698486328125","1152.93798828125","D1","2h","double_producer"
"404","1311.30700683594","1531.98852539062","D1","2h","double_producer"
"405","1646.79711914062","1769.76220703125","D1","2h","double_producer"
"406","3855.72094726562","4135.91796875","D1","2h","double_producer"
"407","2047.26379394531","2098.46166992188","D1","2h","double_producer"
"408","9296.0576171875","5531.1181640625","D1","2h","double_producer"
"409","1187.64514160156","2019.314453125","D1","2h","double_producer"
"410","1592.51403808594","6140.4453125","D1","2h","double_producer"
"411","2406.36889648438","1111.74072265625","D1","2h","double_producer"
"412","917.450073242188","902.132080078125","D1","2h","double_producer"
"413","4235.0654296875","3601.43286132812","D1","2h","double_producer"
"414","8628.0048828125","1746.42504882812","D1","2h","double_producer"
"415","1645.93774414062","6649.0048828125","D1","2h","double_producer"
"416","2834.42260742188","1959.32275390625","D1","2h","double_producer"
"417","963.067321777344","1274.04724121094","D1","2h","double_producer"
"418","1178.30981445312","1404.83312988281","D1","2h","double_producer"
"419","1155.43786621094","936.910766601562","D1","2h","double_producer"
"420","635.906860351562","1530.13330078125","D1","2h","double_producer"
"421","1129.61437988281","2683.74633789062","D1","2h","double_producer"
"422","766.433349609375","1304.2626953125","D1","2h","double_producer"
"423","3950.14306640625","7152.1748046875","D1","2h","double_producer"
"424","673.774536132812","1163.82238769531","D1","2h","double_producer"
"425","5169.36181640625","2131.70043945312","D1","2h","double_producer"
"426","940.353698730469","2387.31298828125","D1","2h","double_producer"
"427","7946.93994140625","2091.74096679688","D1","2h","double_producer"
"428","866.492492675781","1423.02001953125","D1","2h","double_producer"
"429","999.006225585938","1532.19482421875","D1","2h","double_producer"
"430","1939.56518554688","2384.34521484375","D1","2h","double_producer"
"431","1371.189453125","1652.63610839844","D1","2h","double_producer"
"432","845.040588378906","1685.80065917969","D1","2h","double_producer"
"433","2733.75073242188","5550.9072265625","D1","2h","double_producer"
"434","4320.9228515625","1543.30114746094","D1","2h","double_producer"
"435","1746.60766601562","4272.2109375","D1","2h","double_producer"
"436","14287.474609375","1529.26245117188","D1","2h","double_producer"
"437","2076.7158203125","1155.76721191406","D1","2h","double_producer"
"438","1196.423828125","2589.01440429688","D1","2h","double_producer"
"439","1679.00256347656","1788.79748535156","D1","2h","double_producer"
"440","6492.17822265625","5209.1103515625","D1","2h","double_producer"
"441","5835.81298828125","4995.04833984375","D1","2h","double_producer"
"442","736.543762207031","854.698913574219","D1","2h","double_producer"
"443","702.337890625","4143.47314453125","D1","2h","double_producer"
"444","3062.10229492188","1480.39453125","D1","2h","double_producer"
"445","2821.92163085938","2335.20751953125","D1","2h","double_producer"
"446","2639.3291015625","2433.94458007812","D1","2h","double_producer"
"447","3402.35864257812","1663.80737304688","D1","2h","double_producer"
"448","4555.1875","5253.25244140625","D1","2h","double_producer"
"449","994.937866210938","2270.29345703125","D1","2h","double_producer"
"450","1099.43359375","2649.53002929688","D1","2h","double_producer"
"451","1596.43103027344","1613.94189453125","D1","2h","double_producer"
"452","1766.72216796875","1089.79858398438","D1","2h","double_producer"
"453","671.572570800781","1169.46081542969","D1","2h","double_producer"
"454","651.853576660156","1584.59057617188","D1","2h","double_producer"
"455","1954.81591796875","1334.4296875","D1","2h","double_producer"
"456","713.122619628906","1868.35363769531","D1","2h","double_producer"
"457","2730.23510742188","10608.8544921875","D1","2h","double_producer"
"458","1302.71398925781","2580.41918945312","D1","2h","double_producer"
"459","613.249389648438","1649.97143554688","D1","2h","double_producer"
