"","IFNG","TNF","Donor","timepoint","quadrant","condition"
"12927","379.007049560547","1555.16003417969","D2","3h","TNF_single_producer","KO"
"12928","988.75634765625","5766.6572265625","D2","3h","TNF_single_producer","KO"
"12929","1224.71887207031","677.128173828125","D2","3h","TNF_single_producer","KO"
"12930","457.3251953125","1111.36486816406","D2","3h","TNF_single_producer","KO"
"12931","558.2958984375","5836.82763671875","D2","3h","TNF_single_producer","KO"
"12932","711.29345703125","19480.25","D2","3h","TNF_single_producer","KO"
"12933","712.452026367188","7102.52099609375","D2","3h","TNF_single_producer","KO"
"12934","437.676910400391","1925.30603027344","D2","3h","TNF_single_producer","KO"
"12935","701.215087890625","4393.05712890625","D2","3h","TNF_single_producer","KO"
"12936","1195.48291015625","691.369201660156","D2","3h","TNF_single_producer","KO"
"12937","1208.56201171875","4784.6904296875","D2","3h","TNF_single_producer","KO"
"12938","1425.78991699219","28898.3359375","D2","3h","TNF_single_producer","KO"
"12939","726.31201171875","489.876525878906","D2","3h","TNF_single_producer","KO"
"12940","1252.86096191406","785.72119140625","D2","3h","TNF_single_producer","KO"
"12941","1167.21423339844","8685.494140625","D2","3h","TNF_single_producer","KO"
"12942","847.276672363281","3997.55346679688","D2","3h","TNF_single_producer","KO"
"12943","700.216247558594","34453.79296875","D2","3h","TNF_single_producer","KO"
"12944","566.173950195312","8626.2109375","D2","3h","TNF_single_producer","KO"
"12945","560.853332519531","19061.875","D2","3h","TNF_single_producer","KO"
"12946","682.7607421875","2262.97583007812","D2","3h","TNF_single_producer","KO"
"12947","918.234375","1399.9423828125","D2","3h","TNF_single_producer","KO"
"12948","679.478454589844","11632.8984375","D2","3h","TNF_single_producer","KO"
"12949","1074.83679199219","10022.1435546875","D2","3h","TNF_single_producer","KO"
"12950","573.165161132812","1155.1396484375","D2","3h","TNF_single_producer","KO"
"12951","619.016174316406","1233.40417480469","D2","3h","TNF_single_producer","KO"
"12952","867.470581054688","4555.54443359375","D2","3h","TNF_single_producer","KO"
"12953","1152.04284667969","3030.3427734375","D2","3h","TNF_single_producer","KO"
"12954","587.1123046875","966.410217285156","D2","3h","TNF_single_producer","KO"
"12955","472.035308837891","1732.04235839844","D2","3h","TNF_single_producer","KO"
"12956","668.268005371094","54945.79296875","D2","3h","TNF_single_producer","KO"
"12957","753.655334472656","1586.29650878906","D2","3h","TNF_single_producer","KO"
"12958","1586.79895019531","40203.765625","D2","3h","TNF_single_producer","KO"
"12959","372.726745605469","808.118408203125","D2","3h","TNF_single_producer","KO"
"12960","871.311889648438","7303.88427734375","D2","3h","TNF_single_producer","KO"
"12961","998.6494140625","487.478057861328","D2","3h","TNF_single_producer","KO"
"12962","1068.32238769531","6620.236328125","D2","3h","TNF_single_producer","KO"
"12963","804.920715332031","1762.96472167969","D2","3h","TNF_single_producer","KO"
"12964","746.586303710938","5544.5263671875","D2","3h","TNF_single_producer","KO"
"12965","708.795471191406","2648.95629882812","D2","3h","TNF_single_producer","KO"
"12966","1524.02136230469","5987.53271484375","D2","3h","TNF_single_producer","KO"
"12967","1574.81335449219","2886.31274414062","D2","3h","TNF_single_producer","KO"
"12968","734.536437988281","3165.72216796875","D2","3h","TNF_single_producer","KO"
"12969","1555.67858886719","1348.3359375","D2","3h","TNF_single_producer","KO"
"12970","841.606323242188","2563.20654296875","D2","3h","TNF_single_producer","KO"
"12971","954.713745117188","549.159973144531","D2","3h","TNF_single_producer","KO"
"12972","791.288146972656","936.9091796875","D2","3h","TNF_single_producer","KO"
"12973","637.944091796875","80873.9296875","D2","3h","TNF_single_producer","KO"
"12974","702.128784179688","4462.39892578125","D2","3h","TNF_single_producer","KO"
"12975","867.198486328125","35215.06640625","D2","3h","TNF_single_producer","KO"
"12976","660.60546875","1152.83837890625","D2","3h","TNF_single_producer","KO"
"12977","973.139526367188","17495.41796875","D2","3h","TNF_single_producer","KO"
"12978","912.128479003906","5465.6083984375","D2","3h","TNF_single_producer","KO"
"12979","1489.00561523438","4061.16625976562","D2","3h","TNF_single_producer","KO"
"12980","754.444213867188","5161.130859375","D2","3h","TNF_single_producer","KO"
"12981","830.787536621094","1306.39538574219","D2","3h","TNF_single_producer","KO"
"12982","1094.20104980469","1864.59240722656","D2","3h","TNF_single_producer","KO"
"12983","786.505187988281","15731.79296875","D2","3h","TNF_single_producer","KO"
"12984","1529.5","847.093933105469","D2","3h","TNF_single_producer","KO"
"12985","545.868957519531","5592.8359375","D2","3h","TNF_single_producer","KO"
"12986","560.078247070312","4403.31103515625","D2","3h","TNF_single_producer","KO"
"12987","425.984680175781","26383.5","D2","3h","TNF_single_producer","KO"
"12988","1122.30224609375","13371.1689453125","D2","3h","TNF_single_producer","KO"
"12989","615.34912109375","3454.30615234375","D2","3h","TNF_single_producer","KO"
"12990","1217.50207519531","10521.884765625","D2","3h","TNF_single_producer","KO"
"12991","766.557250976562","4178.80224609375","D2","3h","TNF_single_producer","KO"
"12992","608.301147460938","3251.40283203125","D2","3h","TNF_single_producer","KO"
"12993","1177.04772949219","133303.890625","D2","3h","TNF_single_producer","KO"
"12994","1015.17510986328","2019.12780761719","D2","3h","TNF_single_producer","KO"
"12995","928.920654296875","1747.10925292969","D2","3h","TNF_single_producer","KO"
"12996","744.979064941406","1089.19104003906","D2","3h","TNF_single_producer","KO"
"12997","540.275207519531","7239.70947265625","D2","3h","TNF_single_producer","KO"
"12998","1109.64086914062","8582.251953125","D2","3h","TNF_single_producer","KO"
"12999","929.053100585938","32505.740234375","D2","3h","TNF_single_producer","KO"
"13000","895.641479492188","3578.13330078125","D2","3h","TNF_single_producer","KO"
"13001","424.612426757812","5009.1064453125","D2","3h","TNF_single_producer","KO"
"13002","840.362121582031","987.767639160156","D2","3h","TNF_single_producer","KO"
"13003","657.295776367188","2366.693359375","D2","3h","TNF_single_producer","KO"
"13004","930.546630859375","2622.11865234375","D2","3h","TNF_single_producer","KO"
"13005","722.706604003906","2723.19506835938","D2","3h","TNF_single_producer","KO"
"13006","687.157165527344","771.589965820312","D2","3h","TNF_single_producer","KO"
"13007","653.853515625","2649.67456054688","D2","3h","TNF_single_producer","KO"
"13008","1010.51177978516","14005.6591796875","D2","3h","TNF_single_producer","KO"
"13009","1401.28332519531","7479.2919921875","D2","3h","TNF_single_producer","KO"
"13010","661.122924804688","46977.25","D2","3h","TNF_single_producer","KO"
"13011","1350.06811523438","10485.1103515625","D2","3h","TNF_single_producer","KO"
"13012","513.244384765625","10301.625","D2","3h","TNF_single_producer","KO"
"13013","782.913879394531","2347.7119140625","D2","3h","TNF_single_producer","KO"
"13014","741.010437011719","1006.76184082031","D2","3h","TNF_single_producer","KO"
"13015","512.654724121094","1079.744140625","D2","3h","TNF_single_producer","KO"
"13016","1333.37585449219","4990.11572265625","D2","3h","TNF_single_producer","KO"
"13017","1080.54541015625","8988.439453125","D2","3h","TNF_single_producer","KO"
"13018","787.764465332031","4474.09228515625","D2","3h","TNF_single_producer","KO"
"13019","1332.63549804688","12387.3564453125","D2","3h","TNF_single_producer","KO"
"13020","1236.15759277344","969.80322265625","D2","3h","TNF_single_producer","KO"
"13021","1378.47058105469","1264.04650878906","D2","3h","TNF_single_producer","KO"
"13022","587.680419921875","4780.81201171875","D2","3h","TNF_single_producer","KO"
"13023","853.168823242188","14437.091796875","D2","3h","TNF_single_producer","KO"
"13024","934.382385253906","22750.447265625","D2","3h","TNF_single_producer","KO"
"13025","779.790466308594","23747.87109375","D2","3h","TNF_single_producer","KO"
"13026","630.257690429688","1005.71697998047","D2","3h","TNF_single_producer","KO"
"13027","1030.10791015625","10482.505859375","D2","3h","TNF_single_producer","KO"
"13028","681.903381347656","1954.37158203125","D2","3h","TNF_single_producer","KO"
"13029","706.628845214844","2602.22314453125","D2","3h","TNF_single_producer","KO"
"13030","673.818298339844","2143.14111328125","D2","3h","TNF_single_producer","KO"
"13031","408.017333984375","768.017150878906","D2","3h","TNF_single_producer","KO"
"13032","798.349548339844","508.770751953125","D2","3h","TNF_single_producer","KO"
"13033","957.001708984375","1471.81213378906","D2","3h","TNF_single_producer","KO"
"13034","734.210632324219","2966.83984375","D2","3h","TNF_single_producer","KO"
"13035","728.872985839844","2210.05590820312","D2","3h","TNF_single_producer","KO"
"13036","1079.28454589844","1991.38818359375","D2","3h","TNF_single_producer","KO"
"13037","1230.92138671875","13995.0849609375","D2","3h","TNF_single_producer","KO"
"13038","873.434204101562","1178.46166992188","D2","3h","TNF_single_producer","KO"
"13039","1000.92175292969","1185.216796875","D2","3h","TNF_single_producer","KO"
"13040","1280.29992675781","1886.97729492188","D2","3h","TNF_single_producer","KO"
"13041","851.126831054688","2807.47338867188","D2","3h","TNF_single_producer","KO"
"13042","481.748016357422","654.849731445312","D2","3h","TNF_single_producer","KO"
"13043","925.980407714844","64565.53515625","D2","3h","TNF_single_producer","KO"
"13044","1171.97192382812","3617.25512695312","D2","3h","TNF_single_producer","KO"
"13045","786.650451660156","1096.30346679688","D2","3h","TNF_single_producer","KO"
"13046","637.876342773438","2889.21533203125","D2","3h","TNF_single_producer","KO"
"13047","1182.43518066406","828.484924316406","D2","3h","TNF_single_producer","KO"
"13048","1152.45812988281","15585.3818359375","D2","3h","TNF_single_producer","KO"
"13049","606.467041015625","533.365295410156","D2","3h","TNF_single_producer","KO"
"13050","1089.35668945312","35298.84375","D2","3h","TNF_single_producer","KO"
"13051","971.897583007812","8598.29296875","D2","3h","TNF_single_producer","KO"
"13052","542.009948730469","1206.38586425781","D2","3h","TNF_single_producer","KO"
"13053","794.470031738281","1392.72119140625","D2","3h","TNF_single_producer","KO"
"13054","555.772766113281","14745.3466796875","D2","3h","TNF_single_producer","KO"
"13055","895.294982910156","7476.0810546875","D2","3h","TNF_single_producer","KO"
"13056","443.448944091797","971.052307128906","D2","3h","TNF_single_producer","KO"
"13057","435.470550537109","1011.55883789062","D2","3h","TNF_single_producer","KO"
"13058","1571.17749023438","2065.23510742188","D2","3h","TNF_single_producer","KO"
"13059","702.680786132812","3715.86938476562","D2","3h","TNF_single_producer","KO"
"13060","1570.72778320312","690.887878417969","D2","3h","TNF_single_producer","KO"
"13061","733.774780273438","5094.3212890625","D2","3h","TNF_single_producer","KO"
"13062","1107.71813964844","4622.01171875","D2","3h","TNF_single_producer","KO"
"13063","703.078979492188","2159.97265625","D2","3h","TNF_single_producer","KO"
"13064","960.856384277344","6497.82373046875","D2","3h","TNF_single_producer","KO"
"13065","795.150451660156","6393.4638671875","D2","3h","TNF_single_producer","KO"
"13066","555.34716796875","3685.7158203125","D2","3h","TNF_single_producer","KO"
"13067","953.460876464844","18814.712890625","D2","3h","TNF_single_producer","KO"
"13068","780.489379882812","588.232849121094","D2","3h","TNF_single_producer","KO"
"13069","1351.626953125","823.7841796875","D2","3h","TNF_single_producer","KO"
"13070","580.771789550781","2028.54016113281","D2","3h","TNF_single_producer","KO"
"13071","774.380310058594","2494.14990234375","D2","3h","TNF_single_producer","KO"
"13072","1070.39453125","996.922424316406","D2","3h","TNF_single_producer","KO"
"13073","633.076354980469","6523.44970703125","D2","3h","TNF_single_producer","KO"
"13074","794.065002441406","3514.033203125","D2","3h","TNF_single_producer","KO"
"13075","713.478088378906","54365.1953125","D2","3h","TNF_single_producer","KO"
"13076","864.269653320312","8352.2333984375","D2","3h","TNF_single_producer","KO"
"13077","989.27587890625","27098.3046875","D2","3h","TNF_single_producer","KO"
"13078","920.470886230469","41219.3515625","D2","3h","TNF_single_producer","KO"
"13079","1067.89331054688","8014.26416015625","D2","3h","TNF_single_producer","KO"
"13080","254.421157836914","74697.703125","D2","3h","TNF_single_producer","KO"
"13081","760.526306152344","1748.36975097656","D2","3h","TNF_single_producer","KO"
"13082","597.839904785156","866.825256347656","D2","3h","TNF_single_producer","KO"
"13083","762.775634765625","1454.52197265625","D2","3h","TNF_single_producer","KO"
"13084","1413.60327148438","1270.64575195312","D2","3h","TNF_single_producer","KO"
"13085","1019.30096435547","2094.1044921875","D2","3h","TNF_single_producer","KO"
"13086","509.510040283203","70914.7734375","D2","3h","TNF_single_producer","KO"
"13087","637.635864257812","5363.63623046875","D2","3h","TNF_single_producer","KO"
"13088","544.061157226562","1050.09411621094","D2","3h","TNF_single_producer","KO"
"13089","802.228393554688","1089.22290039062","D2","3h","TNF_single_producer","KO"
"13090","1570.83447265625","489.486724853516","D2","3h","TNF_single_producer","KO"
"13091","1149.49792480469","1438.96752929688","D2","3h","TNF_single_producer","KO"
"13092","599.563659667969","5657.8505859375","D2","3h","TNF_single_producer","KO"
"13093","1062.61682128906","7857.3447265625","D2","3h","TNF_single_producer","KO"
"13094","660.333862304688","2991.72119140625","D2","3h","TNF_single_producer","KO"
"13095","1335.00317382812","764.000671386719","D2","3h","TNF_single_producer","KO"
"13096","1395.40808105469","841.02392578125","D2","3h","TNF_single_producer","KO"
"13097","487.186309814453","8053.01220703125","D2","3h","TNF_single_producer","KO"
"13098","589.621337890625","510.366363525391","D2","3h","TNF_single_producer","KO"
"13099","776.163940429688","961.242858886719","D2","3h","TNF_single_producer","KO"
"13100","549.983093261719","12525.384765625","D2","3h","TNF_single_producer","KO"
"13101","629.759216308594","14435.556640625","D2","3h","TNF_single_producer","KO"
"13102","552.548156738281","1520.029296875","D2","3h","TNF_single_producer","KO"
"13103","632.844360351562","783.181518554688","D2","3h","TNF_single_producer","KO"
"13104","476.526184082031","868.956237792969","D2","3h","TNF_single_producer","KO"
"13105","512.797668457031","13136.8583984375","D2","3h","TNF_single_producer","KO"
"13106","1062.49621582031","848.295043945312","D2","3h","TNF_single_producer","KO"
"13107","767.84375","704.945861816406","D2","3h","TNF_single_producer","KO"
"13108","1127.22180175781","8438.58203125","D2","3h","TNF_single_producer","KO"
"13109","575.763000488281","3442.21240234375","D2","3h","TNF_single_producer","KO"
"13110","786.308959960938","4321.11474609375","D2","3h","TNF_single_producer","KO"
"13111","796.015625","15125.896484375","D2","3h","TNF_single_producer","KO"
"13112","519.250732421875","10261.662109375","D2","3h","TNF_single_producer","KO"
"13113","865.7919921875","2490.89013671875","D2","3h","TNF_single_producer","KO"
"13114","635.270080566406","36881.2890625","D2","3h","TNF_single_producer","KO"
"13115","881.198669433594","4198.32958984375","D2","3h","TNF_single_producer","KO"
"13116","1157.12976074219","19115.76953125","D2","3h","TNF_single_producer","KO"
"13117","743.282104492188","624.467163085938","D2","3h","TNF_single_producer","KO"
"13118","695.193237304688","2560.9462890625","D2","3h","TNF_single_producer","KO"
"13119","579.781860351562","10930.7724609375","D2","3h","TNF_single_producer","KO"
"13120","1188.21203613281","1029.3798828125","D2","3h","TNF_single_producer","KO"
"13121","830.062194824219","479.287445068359","D2","3h","TNF_single_producer","KO"
"13122","571.432006835938","44620.0625","D2","3h","TNF_single_producer","KO"
"13123","1135.78662109375","1600.76354980469","D2","3h","TNF_single_producer","KO"
"13124","1341.34423828125","14474.2705078125","D2","3h","TNF_single_producer","KO"
"13125","646.644775390625","22052.259765625","D2","3h","TNF_single_producer","KO"
"13126","695.280029296875","1235.37646484375","D2","3h","TNF_single_producer","KO"
"13127","1036.30444335938","9543.2294921875","D2","3h","TNF_single_producer","KO"
"13128","529.851501464844","30744.5","D2","3h","TNF_single_producer","KO"
"13129","949.968994140625","3202.37182617188","D2","3h","TNF_single_producer","KO"
"13130","1114.46252441406","1580.89587402344","D2","3h","TNF_single_producer","KO"
"13131","1433.44982910156","1069.97009277344","D2","3h","TNF_single_producer","KO"
"13132","464.476104736328","1487.52514648438","D2","3h","TNF_single_producer","KO"
"13133","882.535888671875","2682.64428710938","D2","3h","TNF_single_producer","KO"
"13134","482.594696044922","9017.703125","D2","3h","TNF_single_producer","KO"
"13135","1219.93896484375","21148.357421875","D2","3h","TNF_single_producer","KO"
"13136","439.134124755859","1963.52233886719","D2","3h","TNF_single_producer","KO"
"13137","1032.15234375","844.072937011719","D2","3h","TNF_single_producer","KO"
"13138","502.885528564453","45859.28515625","D2","3h","TNF_single_producer","KO"
"13139","842.826354980469","2919.27954101562","D2","3h","TNF_single_producer","KO"
"13140","895.44775390625","5525.2314453125","D2","3h","TNF_single_producer","KO"
"13141","1251.06555175781","3485.13891601562","D2","3h","TNF_single_producer","KO"
"13142","452.345458984375","4686.8115234375","D2","3h","TNF_single_producer","KO"
"13143","595.233825683594","3816.99047851562","D2","3h","TNF_single_producer","KO"
"13144","539.509399414062","3862.88549804688","D2","3h","TNF_single_producer","KO"
"13145","893.838439941406","2450.515625","D2","3h","TNF_single_producer","KO"
"13146","1033.51318359375","3644.39086914062","D2","3h","TNF_single_producer","KO"
"13147","900.29296875","3668.02661132812","D2","3h","TNF_single_producer","KO"
"13148","795.806274414062","3213.779296875","D2","3h","TNF_single_producer","KO"
"13149","1214.75549316406","1601.6279296875","D2","3h","TNF_single_producer","KO"
"13150","1445.31884765625","6689.5380859375","D2","3h","TNF_single_producer","KO"
"13151","1304.46240234375","4915.7744140625","D2","3h","TNF_single_producer","KO"
"13152","919.750061035156","616.722900390625","D2","3h","TNF_single_producer","KO"
"13153","671.062194824219","4842.72802734375","D2","3h","TNF_single_producer","KO"
"13154","1178.04370117188","9004.015625","D2","3h","TNF_single_producer","KO"
"13155","1261.77954101562","2242.486328125","D2","3h","TNF_single_producer","KO"
"13156","831.78271484375","8440.5751953125","D2","3h","TNF_single_producer","KO"
"13157","628.87744140625","6912.4013671875","D2","3h","TNF_single_producer","KO"
"13158","820.68212890625","19530.19140625","D2","3h","TNF_single_producer","KO"
"13159","625.500061035156","2093.314453125","D2","3h","TNF_single_producer","KO"
"13160","927.65234375","1772.75134277344","D2","3h","TNF_single_producer","KO"
"13161","604.910217285156","8068.9384765625","D2","3h","TNF_single_producer","KO"
"13162","1229.5078125","12081.4189453125","D2","3h","TNF_single_producer","KO"
"13163","1551.94470214844","966.899108886719","D2","3h","TNF_single_producer","KO"
"13164","499.488403320312","1760.06860351562","D2","3h","TNF_single_producer","KO"
"13165","605.504455566406","2206.9365234375","D2","3h","TNF_single_producer","KO"
"13166","577.79638671875","3332.92822265625","D2","3h","TNF_single_producer","KO"
"13167","1101.58435058594","7169.00732421875","D2","3h","TNF_single_producer","KO"
"13168","710.104187011719","814.955810546875","D2","3h","TNF_single_producer","KO"
"13169","1092.24670410156","6480.12890625","D2","3h","TNF_single_producer","KO"
"13170","719.503479003906","4420.0380859375","D2","3h","TNF_single_producer","KO"
"13171","1042.42297363281","35131.99609375","D2","3h","TNF_single_producer","KO"
"13172","980.905334472656","10997.4453125","D2","3h","TNF_single_producer","KO"
"13173","638.505249023438","1892.9609375","D2","3h","TNF_single_producer","KO"
"13174","677.56689453125","17392.111328125","D2","3h","TNF_single_producer","KO"
"13175","535.435241699219","91414.0546875","D2","3h","TNF_single_producer","KO"
"13176","1325.19641113281","2197.23828125","D2","3h","TNF_single_producer","KO"
"13177","1518.751953125","6597.376953125","D2","3h","TNF_single_producer","KO"
"13178","748.443298339844","2604.69287109375","D2","3h","TNF_single_producer","KO"
"13179","508.144744873047","645.303100585938","D2","3h","TNF_single_producer","KO"
"13180","683.332214355469","17799.294921875","D2","3h","TNF_single_producer","KO"
"13181","534.900329589844","94533.5078125","D2","3h","TNF_single_producer","KO"
"13182","671.8828125","64748.60546875","D2","3h","TNF_single_producer","KO"
"13183","722.4345703125","521.245727539062","D2","3h","TNF_single_producer","KO"
"13184","579.753845214844","1281.81713867188","D2","3h","TNF_single_producer","KO"
"13185","1208.03234863281","2274.1298828125","D2","3h","TNF_single_producer","KO"
"13186","1391.26391601562","1093.76574707031","D2","3h","TNF_single_producer","KO"
"13187","988.903564453125","26236.578125","D2","3h","TNF_single_producer","KO"
"13188","676.902099609375","64776.90234375","D2","3h","TNF_single_producer","KO"
"13189","951.448181152344","16516.84375","D2","3h","TNF_single_producer","KO"
"13190","752.073120117188","2226.79516601562","D2","3h","TNF_single_producer","KO"
"13191","1115.46423339844","10970.1201171875","D2","3h","TNF_single_producer","KO"
"13192","894.830871582031","3500.20629882812","D2","3h","TNF_single_producer","KO"
"13193","1007.72094726562","1157.58410644531","D2","3h","TNF_single_producer","KO"
"13194","289.201599121094","58418.09375","D2","3h","TNF_single_producer","KO"
"13195","569.894287109375","512.12841796875","D2","3h","TNF_single_producer","KO"
"13196","505.929870605469","4860.53515625","D2","3h","TNF_single_producer","KO"
"13197","546.071228027344","6091.99853515625","D2","3h","TNF_single_producer","KO"
"13198","627.718566894531","832.911071777344","D2","3h","TNF_single_producer","KO"
"13199","867.347961425781","3559.91088867188","D2","3h","TNF_single_producer","KO"
"13200","807.328125","909.446533203125","D2","3h","TNF_single_producer","KO"
"13201","739.464294433594","9081.2685546875","D2","3h","TNF_single_producer","KO"
"13202","961.201171875","28032.474609375","D2","3h","TNF_single_producer","KO"
"13203","501.335693359375","3842.78637695312","D2","3h","TNF_single_producer","KO"
"13204","784.752502441406","863.79541015625","D2","3h","TNF_single_producer","KO"
"13205","541.761596679688","1971.52233886719","D2","3h","TNF_single_producer","KO"
"13206","685.0654296875","745.843505859375","D2","3h","TNF_single_producer","KO"
"13207","698.562927246094","1214.88635253906","D2","3h","TNF_single_producer","KO"
"13208","1055.35717773438","799.88330078125","D2","3h","TNF_single_producer","KO"
"13209","627.204956054688","55537.15625","D2","3h","TNF_single_producer","KO"
"13210","1076.92895507812","674.183959960938","D2","3h","TNF_single_producer","KO"
"13211","871.73828125","38027.7421875","D2","3h","TNF_single_producer","KO"
"13212","1066.23303222656","25725.189453125","D2","3h","TNF_single_producer","KO"
"13213","999.087219238281","507.917755126953","D2","3h","TNF_single_producer","KO"
"13214","310.0625","138396.90625","D2","3h","TNF_single_producer","KO"
"13215","1481.35192871094","4271.6494140625","D2","3h","TNF_single_producer","KO"
"13216","781.219482421875","29559.0546875","D2","3h","TNF_single_producer","KO"
"13217","324.690673828125","24075.0078125","D2","3h","TNF_single_producer","KO"
"13218","504.122100830078","2379.71948242188","D2","3h","TNF_single_producer","KO"
"13219","748.201721191406","10742.3544921875","D2","3h","TNF_single_producer","KO"
"13220","542.41259765625","9986.447265625","D2","3h","TNF_single_producer","KO"
"13221","676.23095703125","1084.51281738281","D2","3h","TNF_single_producer","KO"
"13222","538.552551269531","4019.67993164062","D2","3h","TNF_single_producer","KO"
"13223","1485.09289550781","654.996887207031","D2","3h","TNF_single_producer","KO"
"13224","1176.49035644531","23729.076171875","D2","3h","TNF_single_producer","KO"
"13225","825.447143554688","6107.09375","D2","3h","TNF_single_producer","KO"
"13226","962.426635742188","16541.5","D2","3h","TNF_single_producer","KO"
"13227","484.494415283203","7524.38232421875","D2","3h","TNF_single_producer","KO"
"13228","885.39794921875","1114.11120605469","D2","3h","TNF_single_producer","KO"
"13229","812.855895996094","3416.47338867188","D2","3h","TNF_single_producer","KO"
"13230","830.69482421875","796.866760253906","D2","3h","TNF_single_producer","KO"
"13231","682.333374023438","944.226013183594","D2","3h","TNF_single_producer","KO"
"13232","614.659606933594","10071.607421875","D2","3h","TNF_single_producer","KO"
"13233","919.44580078125","3510.04614257812","D2","3h","TNF_single_producer","KO"
"13234","1580.26013183594","3741.24169921875","D2","3h","TNF_single_producer","KO"
"13235","791.23681640625","16657.744140625","D2","3h","TNF_single_producer","KO"
"13236","742.518615722656","33230.57421875","D2","3h","TNF_single_producer","KO"
"13237","477.275665283203","3347.8720703125","D2","3h","TNF_single_producer","KO"
"13238","462.985412597656","3916.29614257812","D2","3h","TNF_single_producer","KO"
"13239","600.995483398438","2300.14013671875","D2","3h","TNF_single_producer","KO"
"13240","1095.32470703125","21611.158203125","D2","3h","TNF_single_producer","KO"
"13241","490.752960205078","1142.35363769531","D2","3h","TNF_single_producer","KO"
"13242","635.31396484375","31531.65234375","D2","3h","TNF_single_producer","KO"
"13243","876.660827636719","737.15576171875","D2","3h","TNF_single_producer","KO"
"13244","1062.98986816406","26913.921875","D2","3h","TNF_single_producer","KO"
"13245","879.423706054688","16255.291015625","D2","3h","TNF_single_producer","KO"
"13246","399.06494140625","754.931884765625","D2","3h","TNF_single_producer","KO"
"13247","423.255554199219","2215.79296875","D2","3h","TNF_single_producer","KO"
"13248","537.510437011719","3029.37377929688","D2","3h","TNF_single_producer","KO"
"13249","507.218078613281","2108.994140625","D2","3h","TNF_single_producer","KO"
"13250","805.858459472656","519.235534667969","D2","3h","TNF_single_producer","KO"
"13251","1090.24877929688","1046.73498535156","D2","3h","TNF_single_producer","KO"
"13252","661.409423828125","507.482299804688","D2","3h","TNF_single_producer","KO"
"13253","626.786743164062","4621.12841796875","D2","3h","TNF_single_producer","KO"
"13254","713.904846191406","942.988342285156","D2","3h","TNF_single_producer","KO"
"13255","891.002197265625","2957.748046875","D2","3h","TNF_single_producer","KO"
"13256","485.972381591797","22897.74609375","D2","3h","TNF_single_producer","KO"
"13257","1136.50854492188","928.320190429688","D2","3h","TNF_single_producer","KO"
"13258","1489.06262207031","4337.8330078125","D2","3h","TNF_single_producer","KO"
"13259","684.741088867188","954.757934570312","D2","3h","TNF_single_producer","KO"
"13260","1100.58581542969","11161.341796875","D2","3h","TNF_single_producer","KO"
"13261","890.299072265625","2666.28979492188","D2","3h","TNF_single_producer","KO"
"13262","1253.9013671875","505.607452392578","D2","3h","TNF_single_producer","KO"
"13263","695.976257324219","808.075439453125","D2","3h","TNF_single_producer","KO"
"13264","806.710144042969","9302.37890625","D2","3h","TNF_single_producer","KO"
"13265","1310.05993652344","1131.88500976562","D2","3h","TNF_single_producer","KO"
"13266","1446.29663085938","9230.3837890625","D2","3h","TNF_single_producer","KO"
"13267","917.158630371094","10520.595703125","D2","3h","TNF_single_producer","KO"
"13268","917.073608398438","2196.16943359375","D2","3h","TNF_single_producer","KO"
"13269","1081.70971679688","17877.08984375","D2","3h","TNF_single_producer","KO"
"13270","915.106384277344","35319.09375","D2","3h","TNF_single_producer","KO"
"13271","677.203308105469","674.005615234375","D2","3h","TNF_single_producer","KO"
"13272","898.603759765625","22704.974609375","D2","3h","TNF_single_producer","KO"
"13273","468.720336914062","3868.04638671875","D2","3h","TNF_single_producer","KO"
"13274","1590.52404785156","38174.5859375","D2","3h","TNF_single_producer","KO"
"13275","1003.92138671875","705.281677246094","D2","3h","TNF_single_producer","KO"
"13276","1349.80334472656","1380.56188964844","D2","3h","TNF_single_producer","KO"
"13277","1065.72351074219","1187.02038574219","D2","3h","TNF_single_producer","KO"
"13278","1269.83508300781","3175.8193359375","D2","3h","TNF_single_producer","KO"
"13279","627.663940429688","9477.6982421875","D2","3h","TNF_single_producer","KO"
"13280","753.030151367188","559.15380859375","D2","3h","TNF_single_producer","KO"
"13281","598.6484375","2268.11083984375","D2","3h","TNF_single_producer","KO"
"13282","532.2490234375","7742.462890625","D2","3h","TNF_single_producer","KO"
"13283","830.199462890625","979.948303222656","D2","3h","TNF_single_producer","KO"
"13284","634.09228515625","1621.25891113281","D2","3h","TNF_single_producer","KO"
"13285","909.009582519531","2128.73681640625","D2","3h","TNF_single_producer","KO"
"13286","717.709411621094","638.123779296875","D2","3h","TNF_single_producer","KO"
"13287","745.224426269531","1604.23986816406","D2","3h","TNF_single_producer","KO"
"13288","623.758117675781","4831.1044921875","D2","3h","TNF_single_producer","KO"
"13289","1375.205078125","608.887573242188","D2","3h","TNF_single_producer","KO"
"13290","628.776672363281","8205.59375","D2","3h","TNF_single_producer","KO"
"13291","662.856201171875","1423.4794921875","D2","3h","TNF_single_producer","KO"
"13292","701.723083496094","6091.7841796875","D2","3h","TNF_single_producer","KO"
"13293","707.810607910156","2833.9326171875","D2","3h","TNF_single_producer","KO"
"13294","558.722290039062","27322.7265625","D2","3h","TNF_single_producer","KO"
"13295","859.435363769531","2886.04614257812","D2","3h","TNF_single_producer","KO"
"13296","944.02783203125","6767.01513671875","D2","3h","TNF_single_producer","KO"
"13297","700.74609375","2902.59765625","D2","3h","TNF_single_producer","KO"
